交易日期,时间戳,最高价,最低价,开盘价,收盘价,涨跌额
20180511,1525968000,3903.34,3871.95,3902.15,3872.84,-20.22
20180514,1526227200,3919.3,3886.87,3886.87,3909.29,36.45
20180515,1526313600,3924.34,3892.92,3920.14,3924.1,14.81
20180516,1526400000,3923.34,3889.19,3909.82,3892.84,-31.26
20180517,1526486400,3899.51,3858.85,3895.49,3864.05,-28.79
20180518,1526572800,3903.06,3841.9,3860.16,3903.06,39.01
20180521,1526832000,3937.46,3913.6,3925.54,3921.24,18.18
20180522,1526918400,3918.82,3881.17,3918.82,3906.21,-15.03
20180523,1527004800,3898.27,3854.58,3898.27,3854.58,-51.63
20180524,1527091200,3859.1,3823.92,3853.29,3827.22,-27.36
20180525,1527177600,3841.12,3804.13,3823.74,3816.5,-10.72
20180528,1527436800,3846.55,3799.32,3816.26,3833.26,16.76
20180529,1527523200,3841.78,3800.67,3824.19,3804.01,-29.25
20180530,1527609600,3767.89,3722.07,3755.18,3723.37,-80.64
20180531,1527696000,3804.79,3742.53,3749.3,3802.38,79.01
20180601,1527782400,3802.54,3753.84,3789.67,3770.59,-31.79
20180604,1528041600,3813.41,3776.62,3785.19,3807.58,36.99
20180605,1528128000,3845.56,3800.93,3811.29,3845.32,37.74
20180606,1528214400,3848.33,3830.9,3839.68,3837.35,-7.97
20180607,1528300800,3859.85,3827.69,3846.94,3831.01,-6.34
20180608,1528387200,3819.46,3759.27,3819.45,3779.62,-51.39
20180611,1528646400,3792.55,3756.51,3770.21,3779.98,0.36
20180612,1528732800,3830.47,3765.26,3783.19,3825.95,45.97
20180613,1528819200,3817.45,3782.07,3814.62,3788.34,-37.61
20180614,1528905600,3808.16,3759.25,3774.64,3773.37,-14.97
20180615,1528992000,3780.34,3737.43,3763.04,3753.43,-19.94
20180619,1529337600,3712.82,3583.02,3702.67,3621.12,-132.31
20180620,1529424000,3649.34,3578.17,3602.55,3635.44,14.32
20180621,1529510400,3673.56,3589.49,3633.56,3592.97,-42.47
20180622,1529596800,3609.08,3542.46,3567.89,3608.9,15.93
20180625,1529856000,3631.03,3559.03,3625.8,3560.48,-48.42
20180626,1529942400,3541.78,3478.21,3521.59,3531.11,-29.37
20180627,1530028800,3537.66,3441.79,3525.13,3459.26,-71.85
20180628,1530115200,3477.06,3416.95,3434.94,3423.53,-35.73
20180629,1530201600,3512.38,3425.22,3431.96,3510.98,87.45
20180702,1530460800,3506.9,3383.5,3504.46,3407.96,-103.02
20180703,1530547200,3422.04,3319.29,3410.48,3409.28,1.32
20180704,1530633600,3418.33,3359.09,3398.78,3363.75,-45.53
20180705,1530720000,3398.49,3330.71,3365.55,3342.44,-21.31
20180706,1530806400,3396.25,3295.73,3347.06,3365.12,22.68
20180709,1531065600,3459.32,3378.91,3378.91,3459.18,94.06
20180710,1531152000,3474.14,3437.27,3464.91,3467.52,8.34
20180711,1531238400,3427.57,3375.14,3398.93,3407.53,-59.99
20180712,1531324800,3499.1,3403.33,3403.33,3481.06,73.53
20180713,1531411200,3499.76,3474.91,3488.5,3492.69,11.63
20180716,1531670400,3506.24,3459.73,3488.97,3472.09,-20.6
20180717,1531756800,3467.19,3420.97,3466.42,3449.38,-22.71
20180718,1531843200,3479.26,3430.16,3456.61,3431.32,-18.06
20180719,1531929600,3466.51,3417.96,3444.8,3428.34,-2.98
20180720,1532016000,3505.93,3398.95,3426.46,3492.89,64.55
20180723,1532275200,3527.53,3464.65,3471.86,3525.75,32.86
20180724,1532361600,3596.51,3530.66,3530.66,3581.71,55.96
20180725,1532448000,3589.98,3566.31,3589.51,3577.75,-3.96
20180726,1532534400,3593.92,3528.64,3583.32,3536.25,-41.5
20180727,1532620800,3545.41,3512.7,3533.77,3521.23,-15.02
20180730,1532880000,3550.9,3489.55,3520.85,3515.08,-6.15
20180731,1532966400,3528.15,3493.15,3510.47,3517.66,2.58
20180801,1533052800,3543.61,3446.78,3530.03,3447.39,-70.27
20180802,1533139200,3434.35,3322.1,3434.35,3370.96,-76.43
20180803,1533225600,3381.34,3315.2,3366.66,3315.28,-55.68
20180806,1533484800,3344.25,3257.69,3312.82,3273.27,-42.01
20180807,1533571200,3368.96,3263.5,3284.98,3368.87,95.6
20180808,1533657600,3368.16,3311.77,3362.15,3314.51,-54.36
20180809,1533744000,3408.39,3299.62,3303.48,3397.53,83.02
20180810,1533830400,3424.04,3380.57,3398.41,3405.02,7.49
20180813,1534089600,3396.19,3336.7,3369.98,3390.34,-14.68
20180814,1534176000,3391.73,3356.61,3386.48,3372.91,-17.43
20180815,1534262400,3372.14,3288.71,3371.96,3291.98,-80.93
20180816,1534348800,3315.2,3231.56,3251.86,3276.73,-15.25
20180817,1534435200,3311.57,3224.1,3305.9,3229.62,-47.11
20180820,1534694400,3267.25,3209.01,3238.22,3267.25,37.63
20180821,1534780800,3331.71,3270.03,3271.84,3326.65,59.4
20180822,1534867200,3328.97,3299.39,3328.97,3307.95,-18.7
20180823,1534953600,3336.11,3285.81,3308.46,3320.03,12.08
20180824,1535040000,3353.04,3291.87,3308.48,3325.33,5.3
20180827,1535299200,3406.57,3339.26,3339.39,3406.57,81.24
20180828,1535385600,3416.59,3388.81,3408.15,3400.17,-6.4
20180829,1535472000,3398.71,3377.12,3393.05,3386.57,-13.6
20180830,1535558400,3402.56,3349.47,3385.81,3351.09,-35.48
20180831,1535644800,3356.58,3310.87,3333.38,3334.5,-16.59
20180903,1535904000,3325.61,3291.78,3320.69,3321.82,-12.68
20180904,1535990400,3370.96,3307.96,3324.19,3363.9,42.08
20180905,1536076800,3354.2,3298.14,3349.7,3298.14,-65.76
20180906,1536163200,3311.5,3253.76,3286.66,3262.88,-35.26
20180907,1536249600,3316.61,3253.73,3273.89,3277.64,14.76
20180910,1536508800,3277.88,3227.85,3271.38,3230.07,-47.57
20180911,1536595200,3245.62,3209.11,3229.71,3224.21,-5.86
20180912,1536681600,3225.6,3194.98,3216.99,3202.02,-22.19
20180913,1536768000,3249.59,3191.4,3239.69,3236.57,34.55
20180914,1536854400,3254.1,3227.94,3242.83,3242.09,5.52
20180917,1537113600,3230.79,3200.51,3224.93,3204.92,-37.17
20180918,1537200000,3270.11,3193.64,3193.64,3269.43,64.51
20180919,1537286400,3335.99,3258.31,3262.0,3312.48,43.05
20180920,1537372800,3332.31,3303.07,3314.88,3310.13,-2.35
20180921,1537459200,3410.49,3307.77,3320.7,3410.49,100.36
20180925,1537804800,3394.38,3367.03,3375.97,3379.8,-30.69
20180926,1537891200,3448.26,3383.24,3388.56,3417.24,37.44
20180927,1537977600,3423.71,3394.73,3415.95,3403.59,-13.65
20180928,1538064000,3444.99,3404.7,3409.96,3438.86,35.27
20181008,1538928000,3364.46,3285.25,3361.56,3290.9,-147.96
20181009,1539014400,3309.8,3276.13,3290.17,3288.69,-2.21
20181010,1539100800,3315.73,3256.58,3295.43,3281.6,-7.09
20181011,1539187200,3209.52,3099.04,3179.54,3124.11,-157.49
20181012,1539273600,3184.12,3094.97,3123.37,3170.73,46.62
20181015,1539532800,3183.13,3120.23,3173.85,3126.45,-44.28
20181016,1539619200,3166.09,3089.37,3128.58,3100.97,-25.48
20181017,1539705600,3149.13,3062.55,3140.68,3118.25,17.28
20181018,1539792000,3097.79,3043.38,3097.79,3044.39,-73.86
20181019,1539878400,3137.75,3009.5,3017.75,3134.95,90.56
20181022,1540137600,3297.38,3159.56,3159.56,3270.27,135.32
20181023,1540224000,3276.02,3163.57,3273.13,3183.43,-86.84
20181024,1540310400,3245.4,3164.29,3169.46,3188.2,4.77
20181025,1540396800,3197.32,3099.89,3107.84,3194.31,6.11
20181026,1540483200,3218.1,3151.92,3204.28,3173.64,-20.67
20181029,1540742400,3158.81,3062.58,3157.49,3076.89,-96.75
20181030,1540828800,3146.63,3050.77,3061.93,3110.26,33.37
20181031,1540915200,3168.92,3106.03,3116.66,3153.82,43.56
20181101,1541001600,3217.8,3173.1,3185.2,3177.03,23.21
20181102,1541088000,3290.25,3222.44,3258.61,3290.25,113.22
20181105,1541347200,3279.88,3230.36,3269.47,3262.84,-27.41
20181106,1541433600,3254.98,3213.9,3254.98,3243.15,-19.69
20181107,1541520000,3270.5,3218.42,3243.88,3221.91,-21.24
20181108,1541606400,3253.57,3207.71,3251.73,3212.77,-9.14
20181109,1541692800,3193.3,3166.31,3193.3,3167.44,-45.33
20181112,1541952000,3206.51,3152.44,3160.25,3205.14,37.7
20181113,1542038400,3254.77,3161.1,3164.92,3237.38,32.24
20181114,1542124800,3239.24,3200.23,3233.64,3204.94,-32.44
20181115,1542211200,3242.38,3198.78,3201.28,3242.37,37.43
20181116,1542297600,3282.39,3223.72,3242.88,3257.67,15.3
20181119,1542556800,3294.6,3251.07,3258.79,3294.6,36.93
20181120,1542643200,3278.78,3213.68,3268.08,3218.41,-76.19
20181121,1542729600,3230.26,3185.24,3187.1,3226.49,8.08
20181122,1542816000,3235.45,3199.7,3232.97,3214.43,-12.06
20181123,1542902400,3212.2,3139.39,3208.59,3143.48,-70.95
20181126,1543161600,3169.44,3131.64,3148.67,3141.24,-2.24
20181127,1543248000,3162.01,3126.29,3152.77,3137.24,-4.0
20181128,1543334400,3179.41,3126.62,3137.75,3178.93,41.69
20181129,1543420800,3204.86,3137.65,3198.83,3137.65,-41.28
20181130,1543507200,3175.15,3132.42,3136.2,3172.69,35.04
20181203,1543766400,3273.64,3228.36,3260.69,3260.95,88.26
20181204,1543852800,3267.94,3243.7,3256.23,3267.71,6.76
20181205,1543939200,3266.9,3219.98,3224.26,3252.0,-15.71
20181206,1544025600,3223.52,3179.89,3218.11,3181.67,-70.33
20181207,1544112000,3193.82,3176.71,3187.49,3181.56,-0.11
20181210,1544371200,3170.15,3134.38,3153.52,3144.76,-36.8
20181211,1544457600,3161.96,3143.61,3148.23,3159.82,15.06
20181212,1544544000,3182.21,3160.28,3181.57,3170.61,10.79
20181213,1544630400,3234.08,3169.42,3178.89,3219.69,49.08
20181214,1544716800,3210.72,3165.91,3207.35,3165.91,-53.78
20181217,1544976000,3167.51,3134.37,3158.28,3161.2,-4.71
20181218,1545062400,3165.0,3114.47,3139.95,3128.43,-32.77
20181219,1545148800,3137.01,3086.76,3133.74,3091.13,-37.3
20181220,1545235200,3097.72,3044.29,3083.54,3067.42,-23.71
20181221,1545321600,3057.4,3007.61,3055.33,3029.4,-38.02
20181224,1545580800,3040.35,3007.33,3015.5,3038.2,8.8
20181225,1545667200,3030.14,2964.88,3006.88,3017.28,-20.92
20181226,1545753600,3029.06,2996.48,3012.87,3002.03,-15.25
20181227,1545840000,3047.23,2990.51,3042.95,2990.51,-11.52
20181228,1545926400,3024.35,2984.82,2994.8,3010.65,20.14
20190102,1546358400,3018.78,2958.49,3017.07,2969.54,-41.11
20190103,1546444800,3000.44,2953.25,2963.02,2964.84,-4.7
20190104,1546531200,3036.81,2935.83,2940.19,3035.87,71.03
20190107,1546790400,3061.75,3035.91,3055.15,3054.3,18.43
20190108,1546876800,3055.51,3038.53,3049.87,3047.7,-6.6
20190109,1546963200,3117.96,3062.85,3065.23,3078.48,30.78
20190110,1547049600,3092.54,3062.57,3077.48,3072.69,-5.79
20190111,1547136000,3102.83,3071.03,3082.26,3094.78,22.09
20190114,1547395200,3097.41,3064.38,3092.5,3067.78,-27.0
20190115,1547481600,3129.37,3064.67,3071.52,3127.99,60.21
20190116,1547568000,3135.01,3117.29,3126.13,3128.65,0.66
20190117,1547654400,3141.71,3110.06,3132.63,3111.42,-17.23
20190118,1547740800,3171.69,3120.35,3124.5,3168.17,56.75
20190121,1548000000,3199.21,3170.88,3170.88,3185.64,17.47
20190122,1548086400,3181.95,3135.34,3181.95,3143.32,-42.32
20190123,1548172800,3157.63,3131.87,3136.1,3141.05,-2.27
20190124,1548259200,3165.63,3125.3,3146.6,3158.78,17.73
20190125,1548345600,3203.17,3164.41,3165.18,3184.47,25.69
20190128,1548604800,3228.87,3174.72,3203.12,3183.78,-0.69
20190129,1548691200,3200.99,3148.23,3177.26,3193.97,10.19
20190130,1548777600,3202.9,3167.89,3181.66,3168.48,-25.49
20190131,1548864000,3216.07,3178.01,3182.7,3201.63,33.15
20190201,1548950400,3247.5,3207.72,3225.73,3247.4,45.77
20190211,1549814400,3307.06,3239.81,3239.81,3306.47,59.07
20190212,1549900800,3335.36,3298.63,3306.35,3330.34,23.87
20190213,1549987200,3405.58,3329.14,3337.78,3397.03,66.69
20190214,1550073600,3415.4,3381.98,3392.85,3402.14,5.11
20190215,1550160000,3395.03,3335.87,3391.24,3338.7,-63.44
20190218,1550419200,3445.74,3366.42,3366.42,3445.74,107.04
20190219,1550505600,3480.79,3419.07,3454.72,3439.61,-6.13
20190220,1550592000,3463.77,3421.51,3449.93,3451.93,12.32
20190221,1550678400,3500.25,3431.63,3450.14,3442.71,-9.22
20190222,1550764800,3520.12,3417.98,3439.38,3520.12,77.41
20190225,1551024000,3729.48,3574.69,3575.85,3729.48,209.36
